CMDLINE python main.py
MEM 45.781250 1569654006.9803
MEM 45.781250 1569654007.0850
MEM 45.781250 1569654007.1891
MEM 45.781250 1569654007.2933
MEM 45.781250 1569654007.3970
MEM 45.781250 1569654007.5016
MEM 45.781250 1569654007.6053
MEM 45.781250 1569654007.7090
MEM 45.781250 1569654007.8126
MEM 45.781250 1569654007.9168
MEM 45.781250 1569654008.0214
MEM 45.781250 1569654008.1256
MEM 45.781250 1569654008.2293
MEM 45.781250 1569654008.3329
MEM 45.781250 1569654008.4361
MEM 45.781250 1569654008.5402
MEM 45.781250 1569654008.6459
MEM 45.781250 1569654008.7506
MEM 45.781250 1569654008.8552
MEM 45.781250 1569654008.9594
MEM 45.781250 1569654009.0641
MEM 45.781250 1569654009.1677
MEM 45.781250 1569654009.2714
MEM 45.781250 1569654009.3750
MEM 45.781250 1569654009.4787
MEM 45.781250 1569654009.5828
MEM 45.781250 1569654009.6875
MEM 45.781250 1569654009.7912
MEM 45.781250 1569654009.8943
MEM 45.781250 1569654009.9980
MEM 45.781250 1569654010.1022
MEM 45.781250 1569654010.2058
MEM 45.781250 1569654010.3095
MEM 45.781250 1569654010.4141
MEM 45.781250 1569654010.5183
MEM 45.781250 1569654010.6230
MEM 45.781250 1569654010.7266
MEM 45.781250 1569654010.8303
MEM 45.781250 1569654010.9344
MEM 45.781250 1569654011.0386
MEM 45.781250 1569654011.1423
MEM 45.781250 1569654011.2459
MEM 45.781250 1569654011.3496
MEM 45.781250 1569654011.4543
MEM 45.781250 1569654011.5579
MEM 45.781250 1569654011.6616
MEM 45.781250 1569654011.7653
MEM 45.781250 1569654011.8699
MEM 45.781250 1569654011.9741
MEM 45.781250 1569654012.0777
MEM 45.781250 1569654012.1819
MEM 45.781250 1569654012.2865
MEM 45.781250 1569654012.3902
MEM 45.781250 1569654012.4939
MEM 45.781250 1569654012.5980
MEM 45.781250 1569654012.7037
MEM 45.781250 1569654012.8074
MEM 45.781250 1569654012.9110
MEM 45.781250 1569654013.0142
MEM 45.781250 1569654013.1188
MEM 45.781250 1569654013.2235
MEM 45.781250 1569654013.3267
MEM 45.781250 1569654013.4308
MEM 45.781250 1569654013.5350
MEM 45.781250 1569654013.6391
MEM 45.781250 1569654013.7433
MEM 45.781250 1569654013.8470
MEM 45.781250 1569654013.9506
MEM 45.781250 1569654014.0548
MEM 45.781250 1569654014.1589
MEM 45.781250 1569654014.2631
MEM 45.781250 1569654014.3668
MEM 45.781250 1569654014.4704
MEM 45.781250 1569654014.5741
MEM 45.781250 1569654014.6778
MEM 45.781250 1569654014.7819
MEM 45.781250 1569654014.8866
MEM 45.781250 1569654014.9907
MEM 45.781250 1569654015.0944
MEM 45.781250 1569654015.1981
MEM 45.781250 1569654015.3032
MEM 45.781250 1569654015.4069
MEM 45.781250 1569654015.5111
MEM 45.781250 1569654015.6152
MEM 45.781250 1569654015.7199
MEM 45.781250 1569654015.8235
MEM 45.781250 1569654015.9272
MEM 45.781250 1569654016.0318
MEM 45.781250 1569654016.1355
MEM 45.781250 1569654016.2397
MEM 45.781250 1569654016.3438
MEM 45.781250 1569654016.4480
MEM 45.781250 1569654016.5521
MEM 45.781250 1569654016.6563
MEM 45.781250 1569654016.7600
MEM 45.781250 1569654016.8641
MEM 45.781250 1569654016.9683
MEM 45.781250 1569654017.0719
MEM 45.781250 1569654017.1761
MEM 45.781250 1569654017.2798
MEM 45.781250 1569654017.3839
MEM 45.781250 1569654017.4881
MEM 45.781250 1569654017.5923
MEM 45.781250 1569654017.6964
MEM 45.781250 1569654017.8001
MEM 45.781250 1569654017.9047
MEM 45.781250 1569654018.0109
MEM 45.781250 1569654018.1146
MEM 45.781250 1569654018.2182
MEM 45.781250 1569654018.3234
MEM 45.781250 1569654018.4270
MEM 45.781250 1569654018.5307
MEM 45.781250 1569654018.6353
MEM 45.781250 1569654018.7395
MEM 45.781250 1569654018.8437
MEM 45.781250 1569654018.9488
MEM 45.781250 1569654019.0535
MEM 45.781250 1569654019.1576
MEM 45.781250 1569654019.2618
MEM 45.781250 1569654019.3655
MEM 45.781250 1569654019.4696
MEM 45.781250 1569654019.5733
MEM 45.781250 1569654019.6769
MEM 45.781250 1569654019.7811
MEM 45.781250 1569654019.8853
MEM 45.781250 1569654019.9894
MEM 45.781250 1569654020.0931
MEM 45.781250 1569654020.1967
MEM 45.781250 1569654020.3009
MEM 45.781250 1569654020.4061
MEM 45.781250 1569654020.5117
MEM 45.781250 1569654020.6164
MEM 45.781250 1569654020.7215
MEM 45.781250 1569654020.8252
MEM 45.781250 1569654020.9289
MEM 45.781250 1569654021.0330
MEM 45.781250 1569654021.1372
MEM 45.781250 1569654021.2413
MEM 45.781250 1569654021.3450
MEM 45.781250 1569654021.4487
MEM 45.781250 1569654021.5528
MEM 45.781250 1569654021.6570
MEM 45.781250 1569654021.7611
MEM 45.781250 1569654021.8648
MEM 45.781250 1569654021.9699
MEM 45.781250 1569654022.0741
MEM 45.781250 1569654022.1778
MEM 45.781250 1569654022.2819
MEM 45.781250 1569654022.3866
MEM 45.781250 1569654022.4908
MEM 45.781250 1569654022.5944
MEM 45.781250 1569654022.6981
MEM 45.781250 1569654022.8022
MEM 45.781250 1569654022.9059
MEM 45.781250 1569654023.0096
MEM 45.781250 1569654023.1132
MEM 45.781250 1569654023.2169
MEM 45.781250 1569654023.3215
MEM 45.781250 1569654023.4252
MEM 45.781250 1569654023.5289
MEM 45.781250 1569654023.6326
MEM 45.781250 1569654023.7377
MEM 45.781250 1569654023.8424
MEM 45.781250 1569654023.9460
MEM 45.781250 1569654024.0497
MEM 45.781250 1569654024.1544
MEM 45.781250 1569654024.2580
MEM 45.781250 1569654024.3622
MEM 45.781250 1569654024.4663
MEM 45.781250 1569654024.5715
MEM 45.781250 1569654024.6752
MEM 45.781250 1569654024.7788
MEM 45.781250 1569654024.8825
MEM 45.781250 1569654024.9866
MEM 45.781250 1569654025.0908
MEM 45.781250 1569654025.1950
MEM 45.781250 1569654025.2986
MEM 45.781250 1569654025.4028
MEM 45.781250 1569654025.5064
MEM 45.781250 1569654025.6106
MEM 45.781250 1569654025.7143
MEM 45.781250 1569654025.8179
MEM 45.781250 1569654025.9221
MEM 45.781250 1569654026.0258
MEM 45.781250 1569654026.1294
MEM 45.781250 1569654026.2336
MEM 45.781250 1569654026.3377
MEM 45.781250 1569654026.4419
MEM 45.781250 1569654026.5466
MEM 45.781250 1569654026.6502
MEM 45.781250 1569654026.7544
MEM 45.781250 1569654026.8585
MEM 45.781250 1569654026.9632
MEM 45.781250 1569654027.0668
MEM 45.781250 1569654027.1710
MEM 45.781250 1569654027.2752
MEM 45.781250 1569654027.3789
MEM 45.781250 1569654027.4825
MEM 45.781250 1569654027.5867
MEM 45.781250 1569654027.6908
MEM 45.781250 1569654027.7950
MEM 45.781250 1569654027.8987
MEM 45.781250 1569654028.0033
MEM 45.781250 1569654028.1070
MEM 45.781250 1569654028.2106
MEM 45.781250 1569654028.3148
MEM 45.781250 1569654028.4190
MEM 45.781250 1569654028.5231
MEM 45.781250 1569654028.6268
MEM 45.781250 1569654028.7305
MEM 45.781250 1569654028.8346
MEM 45.781250 1569654028.9388
MEM 45.781250 1569654029.0429
MEM 45.781250 1569654029.1471
MEM 45.781250 1569654029.2517
MEM 45.781250 1569654029.3559
MEM 45.781250 1569654029.4596
MEM 45.781250 1569654029.5637
MEM 45.781250 1569654029.6679
MEM 45.781250 1569654029.7715
MEM 45.781250 1569654029.8752
MEM 45.781250 1569654029.9794
MEM 45.781250 1569654030.0845
MEM 45.781250 1569654030.1887
MEM 45.781250 1569654030.2928
MEM 45.781250 1569654030.3965
MEM 45.781250 1569654030.5016
MEM 45.781250 1569654030.6053
MEM 45.781250 1569654030.7090
MEM 45.781250 1569654030.8126
MEM 45.781250 1569654030.9168
MEM 45.781250 1569654031.0215
MEM 45.781250 1569654031.1251
MEM 45.781250 1569654031.2288
MEM 45.781250 1569654031.3329
MEM 45.781250 1569654031.4371
MEM 45.781250 1569654031.5418
MEM 45.781250 1569654031.6455
MEM 45.781250 1569654031.7486
MEM 45.781250 1569654031.8542
MEM 45.781250 1569654031.9579
MEM 45.781250 1569654032.0621
MEM 45.781250 1569654032.1662
MEM 45.781250 1569654032.2709
MEM 45.781250 1569654032.3750
MEM 45.781250 1569654032.4787
MEM 45.781250 1569654032.5824
MEM 45.781250 1569654032.6865
MEM 45.781250 1569654032.7902
MEM 45.781250 1569654032.8939
MEM 45.781250 1569654032.9980
MEM 45.781250 1569654033.1027
MEM 45.781250 1569654033.2068
MEM 45.781250 1569654033.3105
MEM 45.781250 1569654033.4147
MEM 45.781250 1569654033.5188
MEM 45.781250 1569654033.6230
MEM 45.781250 1569654033.7267
MEM 45.781250 1569654033.8308
MEM 45.781250 1569654033.9350
MEM 45.781250 1569654034.0391
MEM 45.781250 1569654034.1438
MEM 45.781250 1569654034.2479
MEM 45.781250 1569654034.3526
MEM 45.781250 1569654034.4568
MEM 45.781250 1569654034.5604
MEM 45.781250 1569654034.6646
MEM 45.781250 1569654034.7688
MEM 45.781250 1569654034.8739
MEM 45.781250 1569654034.9780
MEM 45.781250 1569654035.0822
MEM 45.781250 1569654035.1869
MEM 45.781250 1569654035.2905
MEM 45.781250 1569654035.3947
MEM 45.781250 1569654035.4984
MEM 45.781250 1569654035.6030
MEM 45.781250 1569654035.7072
MEM 45.781250 1569654035.8118
MEM 45.781250 1569654035.9155
MEM 45.781250 1569654036.0201
MEM 45.781250 1569654036.1248
MEM 45.781250 1569654036.2285
MEM 45.781250 1569654036.3326
MEM 45.781250 1569654036.4368
MEM 45.781250 1569654036.5409
MEM 45.781250 1569654036.6451
MEM 45.781250 1569654036.7488
MEM 45.781250 1569654036.8534
MEM 45.781250 1569654036.9576
MEM 45.781250 1569654037.0617
MEM 45.781250 1569654037.1659
MEM 45.781250 1569654037.2706
MEM 45.781250 1569654037.3747
MEM 45.781250 1569654037.4784
MEM 45.781250 1569654037.5821
MEM 45.781250 1569654037.6867
MEM 45.781250 1569654037.7909
MEM 45.781250 1569654037.8945
MEM 45.781250 1569654037.9982
MEM 45.781250 1569654038.1028
MEM 45.781250 1569654038.2065
MEM 45.781250 1569654038.3107
MEM 45.781250 1569654038.4143
MEM 45.781250 1569654038.5185
MEM 45.781250 1569654038.6232
MEM 45.781250 1569654038.7268
MEM 45.781250 1569654038.8305
MEM 45.781250 1569654038.9346
MEM 45.781250 1569654039.0398
MEM 45.781250 1569654039.1445
MEM 45.781250 1569654039.2481
MEM 45.781250 1569654039.3518
MEM 45.781250 1569654039.4560
MEM 45.781250 1569654039.5596
MEM 45.781250 1569654039.6638
MEM 45.781250 1569654039.7674
MEM 45.781250 1569654039.8721
MEM 45.781250 1569654039.9757
MEM 45.781250 1569654040.0799
MEM 45.781250 1569654040.1846
MEM 45.781250 1569654040.2897
MEM 45.781250 1569654040.3934
MEM 45.781250 1569654040.4970
MEM 45.781250 1569654040.6012
MEM 45.781250 1569654040.7064
MEM 45.781250 1569654040.8110
MEM 45.781250 1569654040.9152
MEM 45.781250 1569654041.0193
MEM 45.781250 1569654041.1240
MEM 45.781250 1569654041.2277
MEM 45.781250 1569654041.3318
MEM 45.781250 1569654041.4355
MEM 45.781250 1569654041.5396
MEM 45.781250 1569654041.6443
MEM 45.781250 1569654041.7480
MEM 45.781250 1569654041.8526
MEM 45.781250 1569654041.9573
MEM 45.781250 1569654042.0609
MEM 45.781250 1569654042.1646
MEM 45.781250 1569654042.2683
MEM 45.781250 1569654042.3724
MEM 45.781250 1569654042.4761
MEM 45.781250 1569654042.5817
MEM 45.781250 1569654042.6859
MEM 45.781250 1569654042.7901
MEM 45.781250 1569654042.8942
MEM 45.781250 1569654042.9979
MEM 45.781250 1569654043.1025
MEM 45.781250 1569654043.2062
MEM 45.781250 1569654043.3099
MEM 45.781250 1569654043.4135
MEM 45.781250 1569654043.5167
MEM 45.781250 1569654043.6209
MEM 45.781250 1569654043.7245
MEM 45.781250 1569654043.8282
MEM 45.781250 1569654043.9319
MEM 45.781250 1569654044.0360
MEM 45.781250 1569654044.1407
MEM 45.781250 1569654044.2448
MEM 45.781250 1569654044.3485
MEM 45.781250 1569654044.4526
MEM 45.781250 1569654044.5568
MEM 45.781250 1569654044.6615
MEM 45.781250 1569654044.7647
MEM 45.781250 1569654044.8693
MEM 45.781250 1569654044.9754
MEM 45.781250 1569654045.0796
MEM 45.781250 1569654045.1833
MEM 45.781250 1569654045.2874
MEM 45.781250 1569654045.3911
MEM 45.781250 1569654045.4947
MEM 45.781250 1569654045.5984
MEM 45.781250 1569654045.7045
MEM 45.781250 1569654045.8082
MEM 45.781250 1569654045.9119
MEM 45.781250 1569654046.0160
MEM 45.781250 1569654046.1202
MEM 45.781250 1569654046.2244
MEM 45.781250 1569654046.3285
MEM 45.781250 1569654046.4322
MEM 45.781250 1569654046.5368
MEM 45.781250 1569654046.6415
MEM 45.781250 1569654046.7457
MEM 45.781250 1569654046.8493
MEM 45.781250 1569654046.9540
MEM 45.781250 1569654047.0576
MEM 45.781250 1569654047.1623
MEM 45.781250 1569654047.2660
MEM 45.781250 1569654047.3701
MEM 45.781250 1569654047.4748
MEM 45.781250 1569654047.5790
MEM 45.781250 1569654047.6826
MEM 45.781250 1569654047.7868
MEM 45.781250 1569654047.8909
MEM 45.781250 1569654047.9995
MEM 45.781250 1569654048.1037
MEM 45.781250 1569654048.2084
MEM 45.781250 1569654048.3125
MEM 45.781250 1569654048.4167
MEM 45.781250 1569654048.5213
MEM 45.781250 1569654048.6255
MEM 45.781250 1569654048.7302
MEM 45.781250 1569654048.8343
MEM 45.781250 1569654048.9380
MEM 45.781250 1569654049.0426
MEM 45.781250 1569654049.1503
MEM 45.781250 1569654049.2554
MEM 45.781250 1569654049.3596
MEM 45.781250 1569654049.4633
MEM 45.781250 1569654049.5669
MEM 45.781250 1569654049.6721
MEM 45.781250 1569654049.7757
MEM 45.781250 1569654049.8794
MEM 45.781250 1569654049.9836
MEM 45.781250 1569654050.0877
MEM 45.781250 1569654050.1914
MEM 45.781250 1569654050.2950
MEM 45.781250 1569654050.3987
MEM 45.781250 1569654050.5068
MEM 45.781250 1569654050.6105
MEM 45.781250 1569654050.7142
MEM 45.812500 1569654050.8178
MEM 45.816406 1569654050.9220
MEM 45.816406 1569654051.0257
MEM 45.816406 1569654051.1298
MEM 45.816406 1569654051.2340
MEM 45.816406 1569654051.3386
MEM 45.816406 1569654051.4433
MEM 45.816406 1569654051.5475
MEM 45.816406 1569654051.6511
MEM 45.816406 1569654051.7553
MEM 45.816406 1569654051.8594
MEM 45.816406 1569654051.9641
MEM 45.816406 1569654052.0677
MEM 45.816406 1569654052.1714
MEM 45.816406 1569654052.2746
MEM 45.816406 1569654052.3787
MEM 45.816406 1569654052.4829
MEM 45.816406 1569654052.5870
MEM 45.816406 1569654052.6917
MEM 45.816406 1569654052.7954
MEM 45.816406 1569654052.8995
MEM 45.816406 1569654053.0047
MEM 45.816406 1569654053.1083
MEM 45.816406 1569654053.2120
MEM 45.816406 1569654053.3162
MEM 45.816406 1569654053.4208
MEM 45.816406 1569654053.5280
MEM 45.816406 1569654053.6316
MEM 45.816406 1569654053.7358
MEM 45.816406 1569654053.8404
MEM 45.816406 1569654053.9441
MEM 45.816406 1569654054.0478
MEM 45.816406 1569654054.1519
MEM 45.816406 1569654054.2561
MEM 45.816406 1569654054.3598
MEM 45.816406 1569654054.4634
MEM 45.816406 1569654054.5676
MEM 45.816406 1569654054.6718
MEM 45.816406 1569654054.7759
MEM 45.816406 1569654054.8796
MEM 45.816406 1569654054.9837
MEM 45.816406 1569654055.0879
MEM 45.816406 1569654055.1915
MEM 45.816406 1569654055.2957
MEM 45.816406 1569654055.3989
MEM 45.816406 1569654055.5070
MEM 45.816406 1569654055.6107
MEM 45.816406 1569654055.7148
MEM 45.816406 1569654055.8185
MEM 45.816406 1569654055.9232
MEM 45.816406 1569654056.0268
MEM 45.816406 1569654056.1305
MEM 45.816406 1569654056.2346
MEM 45.816406 1569654056.3388
MEM 45.816406 1569654056.4430
MEM 45.816406 1569654056.5476
MEM 45.816406 1569654056.6513
MEM 45.816406 1569654056.7554
MEM 45.816406 1569654056.8596
MEM 45.816406 1569654056.9638
MEM 45.816406 1569654057.0674
MEM 45.816406 1569654057.1716
MEM 45.816406 1569654057.2752
MEM 45.816406 1569654057.3789
MEM 45.816406 1569654057.4826
MEM 45.816406 1569654057.5867
MEM 45.816406 1569654057.6909
MEM 45.816406 1569654057.7951
MEM 45.816406 1569654057.8992
MEM 45.816406 1569654058.0034
MEM 45.816406 1569654058.1080
MEM 45.816406 1569654058.2117
MEM 45.816406 1569654058.3154
MEM 45.816406 1569654058.4190
MEM 45.816406 1569654058.5237
MEM 45.816406 1569654058.6278
MEM 45.816406 1569654058.7315
MEM 45.816406 1569654058.8352
MEM 45.816406 1569654058.9398
MEM 45.816406 1569654059.0440
MEM 45.816406 1569654059.1482
MEM 45.816406 1569654059.2533
MEM 45.816406 1569654059.3570
MEM 45.816406 1569654059.4616
MEM 45.816406 1569654059.5693
MEM 45.816406 1569654059.6734
MEM 45.816406 1569654059.7771
MEM 45.816406 1569654059.8817
MEM 45.816406 1569654059.9854
MEM 45.816406 1569654060.0895
MEM 45.816406 1569654060.1932
MEM 45.816406 1569654060.2974
MEM 45.816406 1569654060.4015
MEM 45.816406 1569654060.5052
MEM 45.816406 1569654060.6094
MEM 45.816406 1569654060.7135
MEM 45.816406 1569654060.8172
MEM 45.816406 1569654060.9218
MEM 45.816406 1569654061.0255
MEM 45.816406 1569654061.1292
MEM 45.816406 1569654061.2328
MEM 45.816406 1569654061.3370
MEM 45.816406 1569654061.4411
MEM 45.816406 1569654061.5448
MEM 45.816406 1569654061.6490
MEM 45.816406 1569654061.7536
MEM 45.816406 1569654061.8578
MEM 45.816406 1569654061.9620
MEM 45.816406 1569654062.0651
MEM 45.816406 1569654062.1688
MEM 45.816406 1569654062.2729
MEM 45.816406 1569654062.3761
MEM 45.816406 1569654062.4803
MEM 45.816406 1569654062.5839
MEM 45.816406 1569654062.6881
MEM 45.816406 1569654062.7932
MEM 45.816406 1569654062.8984
MEM 45.816406 1569654063.0026
MEM 45.816406 1569654063.1067
MEM 45.816406 1569654063.2104
MEM 45.816406 1569654063.3140
MEM 45.816406 1569654063.4182
MEM 45.816406 1569654063.5239
MEM 45.816406 1569654063.6275
MEM 45.816406 1569654063.7312
MEM 45.816406 1569654063.8348
MEM 45.816406 1569654063.9395
MEM 45.816406 1569654064.0432
MEM 45.816406 1569654064.1473
MEM 45.816406 1569654064.2510
MEM 45.816406 1569654064.3561
MEM 45.816406 1569654064.4603
MEM 45.816406 1569654064.5645
MEM 45.816406 1569654064.6681
MEM 45.816406 1569654064.7728
MEM 45.816406 1569654064.8765
MEM 45.816406 1569654064.9801
MEM 45.816406 1569654065.0843
MEM 45.816406 1569654065.1889
MEM 45.816406 1569654065.2931
MEM 45.816406 1569654065.3972
MEM 45.816406 1569654065.5029
MEM 45.816406 1569654065.6076
MEM 45.816406 1569654065.7112
MEM 45.816406 1569654065.8149
MEM 45.816406 1569654065.9186
MEM 45.816406 1569654066.0237
MEM 45.816406 1569654066.1278
MEM 45.816406 1569654066.2315
MEM 45.816406 1569654066.3352
MEM 45.816406 1569654066.4399
MEM 45.816406 1569654066.5440
MEM 45.816406 1569654066.6482
MEM 45.816406 1569654066.7528
MEM 45.816406 1569654066.8565
MEM 45.816406 1569654066.9606
MEM 45.816406 1569654067.0648
MEM 45.816406 1569654067.1690
MEM 45.816406 1569654067.2731
MEM 45.816406 1569654067.3768
MEM 45.816406 1569654067.4814
MEM 45.816406 1569654067.5861
MEM 45.816406 1569654067.6907
MEM 45.816406 1569654067.7944
MEM 45.816406 1569654067.8986
MEM 45.816406 1569654068.0032
MEM 45.816406 1569654068.1074
MEM 45.816406 1569654068.2116
MEM 45.816406 1569654068.3157
MEM 45.816406 1569654068.4194
MEM 45.816406 1569654068.5236
MEM 45.816406 1569654068.6272
MEM 45.816406 1569654068.7309
MEM 45.816406 1569654068.8350
MEM 45.816406 1569654068.9392
MEM 45.816406 1569654069.0439
MEM 45.816406 1569654069.1475
MEM 45.816406 1569654069.2512
MEM 45.816406 1569654069.3553
MEM 45.816406 1569654069.4590
MEM 45.816406 1569654069.5632
MEM 45.816406 1569654069.6663
MEM 45.816406 1569654069.7710
MEM 45.816406 1569654069.8752
MEM 45.816406 1569654069.9793
MEM 45.816406 1569654070.0830
MEM 45.816406 1569654070.1876
MEM 45.816406 1569654070.2913
MEM 45.816406 1569654070.3959
MEM 45.816406 1569654070.4996
MEM 45.816406 1569654070.6038
MEM 45.816406 1569654070.7089
MEM 45.816406 1569654070.8126
MEM 45.816406 1569654070.9168
MEM 45.816406 1569654071.0209
MEM 45.816406 1569654071.1251
MEM 45.816406 1569654071.2282
MEM 45.816406 1569654071.3319
MEM 45.816406 1569654071.4360
MEM 45.816406 1569654071.5402
MEM 45.816406 1569654071.6449
MEM 45.816406 1569654071.7485
MEM 45.816406 1569654071.8527
MEM 45.816406 1569654071.9569
MEM 45.816406 1569654072.0610
MEM 45.816406 1569654072.1652
MEM 45.816406 1569654072.2693
MEM 45.816406 1569654072.3735
MEM 45.816406 1569654072.4776
MEM 45.816406 1569654072.5818
MEM 45.816406 1569654072.6855
MEM 45.816406 1569654072.7901
MEM 45.816406 1569654072.8943
MEM 45.816406 1569654072.9984
MEM 45.816406 1569654073.1026
MEM 45.816406 1569654073.2073
MEM 45.816406 1569654073.3114
MEM 45.816406 1569654073.4151
MEM 45.816406 1569654073.5188
MEM 45.816406 1569654073.6234
MEM 45.816406 1569654073.7281
MEM 45.816406 1569654073.8318
MEM 45.816406 1569654073.9364
MEM 45.816406 1569654074.0410
MEM 45.816406 1569654074.1447
MEM 45.816406 1569654074.2489
MEM 45.816406 1569654074.3530
MEM 45.816406 1569654074.4572
MEM 45.816406 1569654074.5608
MEM 45.816406 1569654074.6645
MEM 45.816406 1569654074.7692
MEM 45.816406 1569654074.8738
MEM 45.816406 1569654074.9775
MEM 45.816406 1569654075.0811
MEM 45.816406 1569654075.1853
MEM 45.816406 1569654075.2900
MEM 45.816406 1569654075.3942
MEM 45.816406 1569654075.4978
MEM 45.816406 1569654075.6019
MEM 45.816406 1569654075.7066
MEM 45.816406 1569654075.8103
MEM 45.816406 1569654075.9144
MEM 45.816406 1569654076.0181
MEM 45.816406 1569654076.1238
MEM 45.816406 1569654076.2284
MEM 45.816406 1569654076.3331
MEM 45.816406 1569654076.4372
MEM 45.816406 1569654076.5419
MEM 45.816406 1569654076.6460
MEM 45.816406 1569654076.7497
MEM 45.816406 1569654076.8544
MEM 45.816406 1569654076.9580
MEM 45.816406 1569654077.0617
MEM 45.816406 1569654077.1654
MEM 45.816406 1569654077.2690
MEM 45.816406 1569654077.3732
MEM 45.816406 1569654077.4768
MEM 45.816406 1569654077.5810
MEM 45.816406 1569654077.6852
MEM 45.816406 1569654077.7898
MEM 45.816406 1569654077.8935
MEM 45.816406 1569654077.9981
MEM 45.816406 1569654078.1018
MEM 45.816406 1569654078.2059
MEM 45.816406 1569654078.3101
MEM 45.816406 1569654078.4143
MEM 45.816406 1569654078.5185
MEM 45.816406 1569654078.6236
MEM 45.816406 1569654078.7278
MEM 45.816406 1569654078.8319
MEM 45.816406 1569654078.9361
MEM 45.816406 1569654079.0407
MEM 45.816406 1569654079.1449
MEM 45.816406 1569654079.2485
MEM 45.816406 1569654079.3522
MEM 45.816406 1569654079.4569
MEM 45.816406 1569654079.5605
MEM 45.816406 1569654079.6642
MEM 45.816406 1569654079.7679
MEM 45.816406 1569654079.8725
MEM 45.816406 1569654079.9762
MEM 45.816406 1569654080.0799
MEM 45.816406 1569654080.1840
MEM 45.816406 1569654080.2887
MEM 45.816406 1569654080.3928
MEM 45.816406 1569654080.4965
MEM 45.816406 1569654080.6011
MEM 45.816406 1569654080.7058
MEM 45.816406 1569654080.8095
MEM 45.816406 1569654080.9131
MEM 45.816406 1569654081.0173
MEM 45.816406 1569654081.1224
MEM 45.816406 1569654081.2256
MEM 45.816406 1569654081.3293
MEM 45.816406 1569654081.4329
MEM 45.816406 1569654081.5371
MEM 45.816406 1569654081.6408
MEM 45.816406 1569654081.7444
MEM 45.816406 1569654081.8486
MEM 45.816406 1569654081.9522
MEM 45.816406 1569654082.0564
MEM 45.816406 1569654082.1611
MEM 45.816406 1569654082.2647
MEM 45.816406 1569654082.3689
MEM 45.816406 1569654082.4730
MEM 45.816406 1569654082.5767
MEM 45.816406 1569654082.6809
MEM 45.816406 1569654082.7850
MEM 45.816406 1569654082.8892
MEM 45.816406 1569654082.9933
MEM 45.816406 1569654083.0965
MEM 45.816406 1569654083.2007
MEM 45.816406 1569654083.3048
MEM 45.816406 1569654083.4085
MEM 45.816406 1569654083.5122
MEM 45.816406 1569654083.6158
MEM 45.816406 1569654083.7205
MEM 45.816406 1569654083.8251
MEM 45.816406 1569654083.9288
MEM 45.816406 1569654084.0325
MEM 45.816406 1569654084.1361
MEM 45.816406 1569654084.2403
MEM 45.816406 1569654084.3440
MEM 45.816406 1569654084.4506
MEM 45.816406 1569654084.5548
MEM 45.816406 1569654084.6584
MEM 45.816406 1569654084.7626
MEM 45.816406 1569654084.8662
MEM 45.816406 1569654084.9704
MEM 45.816406 1569654085.0746
MEM 45.816406 1569654085.1782
MEM 45.816406 1569654085.2819
MEM 45.816406 1569654085.3856
MEM 45.816406 1569654085.4897
MEM 45.816406 1569654085.5934
MEM 45.816406 1569654085.6971
MEM 45.816406 1569654085.8007
MEM 45.816406 1569654085.9054
MEM 45.816406 1569654086.0100
MEM 45.816406 1569654086.1137
MEM 45.816406 1569654086.2174
MEM 45.816406 1569654086.3215
MEM 45.816406 1569654086.4257
MEM 45.816406 1569654086.5298
MEM 45.816406 1569654086.6340
MEM 45.816406 1569654086.7382
MEM 45.816406 1569654086.8428
MEM 45.816406 1569654086.9465
MEM 45.816406 1569654087.0506
MEM 45.816406 1569654087.1543
MEM 45.816406 1569654087.2580
MEM 45.816406 1569654087.3616
MEM 45.816406 1569654087.4648
MEM 45.816406 1569654087.5684
MEM 45.816406 1569654087.6731
MEM 45.816406 1569654087.7773
MEM 45.816406 1569654087.8814
MEM 45.816406 1569654087.9851
MEM 45.816406 1569654088.0897
MEM 45.816406 1569654088.1934
MEM 45.816406 1569654088.2971
MEM 45.816406 1569654088.4007
MEM 45.816406 1569654088.5054
MEM 45.816406 1569654088.6091
MEM 45.816406 1569654088.7127
MEM 45.816406 1569654088.8164
MEM 45.816406 1569654088.9215
MEM 45.816406 1569654089.0252
MEM 45.816406 1569654089.1289
MEM 45.816406 1569654089.2330
MEM 45.816406 1569654089.3372
MEM 45.816406 1569654089.4413
MEM 45.816406 1569654089.5450
MEM 45.816406 1569654089.6487
MEM 45.816406 1569654089.7528
MEM 45.816406 1569654089.8565
MEM 45.816406 1569654089.9612
MEM 45.816406 1569654090.0648
MEM 45.816406 1569654090.1685
MEM 45.816406 1569654090.2726
MEM 45.816406 1569654090.3763
MEM 45.816406 1569654090.4810
MEM 45.816406 1569654090.5851
MEM 45.816406 1569654090.6893
MEM 45.816406 1569654090.7930
MEM 45.816406 1569654090.8971
MEM 45.816406 1569654091.0013
MEM 45.816406 1569654091.1049
MEM 45.816406 1569654091.2086
MEM 45.816406 1569654091.3123
MEM 45.816406 1569654091.4164
MEM 45.816406 1569654091.5206
MEM 45.816406 1569654091.6252
MEM 45.816406 1569654091.7289
MEM 45.816406 1569654091.8331
MEM 45.816406 1569654091.9372
MEM 45.816406 1569654092.0419
MEM 45.816406 1569654092.1456
MEM 45.816406 1569654092.2497
MEM 45.816406 1569654092.3534
MEM 45.816406 1569654092.4586
